Route ID,Driver ID,Manifest,Delivery Duration (hours),Date,Fuel Price per Gallon (USD),Actual Distance (miles),Planned Distance (miles),Weather Conditions,Driver Ratings,Customer Satisfaction,Delays (hours),Warehouse Storage Costs (USD),Truck Maintenance Costs (USD),Load Type,Load Weight (tons),Route Type,Truck Type,Driver Experience,Delivery Window,Truck Condition,Labor Costs (USD),Fuel Type,Toll Costs (USD),Parking Costs (USD),Time Idling (hours),Miles per Gallon,Calculated Fuel Cost (USD),Idle Cost (USD),Fuel Cost Per Mile,Total Operational Cost (USD),Weather Severity,Weather Severity Score,Cost per Mile,Cost per Ton-Mile,Delivery Efficiency,Route Length,Severe Weather,Weather Severity Index,Fuel Cost per Mile,Performance Score,Driver Consistency Score,Traffic Conditions_Heavy,Traffic Conditions_Light,Traffic Conditions_Moderate,Traffic Conditions_Severe,On-Time Delivery,Driver Experience Level,Experience on Long Routes
LAX/MSP,VI9880,9836197,8.1,2023-04-17,4.5,2506.91,2300.14,Snow,2.28,2,2.97,83.39,853.25,Fragile,8.01,Interstate,Semi,Senior,Afternoon,1,159.81,Diesel,0.99,17.15,0.93,7.74,1456.6,2.09,0.58,2413.47,,,0.5810340219632935,0.12019063951432996,309.49506172839506,Long,0,3,0.5810340219632935,0.3186385179149436,2.97,False,False,True,False,0,3,3
DTW/SLC,XI1413,7614953,2.21,2023-11-23,4.0,637.51,2251.32,Heavy Rain,2.71,4,0.32,115.67,1442.88,Oversized,1.06,Interstate,Flatbed,Intermediate,Overnight,2,123.37,Gasoline,37.68,2.03,0.1,7.62,334.48,0.2,0.52,1932.94,,,0.5246662797446315,2.8603916830901355,288.4660633484163,Long,0,2,0.5246662797446315,1.9875188889273394,0.32,True,False,False,False,1,2,2
BOS/SFO,BQ2267,8820369,2.69,2023-01-28,3.5,2505.64,818.69,Snow,2.48,3,2.54,66.73,1014.8,Fragile,19.76,Interstate,Semi,Junior,Overnight,4,22.15,Gasoline,25.08,5.62,1.44,6.47,1356.38,2.53,0.54,2471.13,,,0.5413307578103799,0.049910276909219925,931.4646840148698,Long,0,3,0.5413307578103799,0.5498220435972778,2.54,False,False,True,False,0,1,1
CMH/JFK,ZY7249,1461647,1.87,2023-07-17,3.5,1689.88,2753.26,Fog,3.22,3,4.34,143.31,1911.2,Fragile,19.4,Urban,Semi,Junior,Afternoon,1,115.17,Gasoline,21.73,23.46,0.78,6.1,969.54,1.36,0.57,3070.6,,,0.5737330461334532,0.09366247929762109,903.6791443850267,Long,0,2,0.5737330461334532,0.3569841493697325,4.34,False,True,False,False,0,1,1
BOI/BNA,XB9359,4684950,1.6,2023-12-04,4.5,509.45,1494.2,Fog,2.7,2,3.5,146.02,723.05,Fragile,15.79,Interstate,Box Truck,Senior,Evening,5,84.65,Gasoline,40.67,28.84,0.98,7.87,291.49,2.22,0.57,1232.28,,,0.5721660614388066,0.15318833763217807,318.40625,Long,0,2,0.5721660614388066,0.282695610435516,3.5,True,False,False,False,0,3,3
DTW/STL,GU2851,1130692,4.99,2023-03-14,4.5,2390.56,789.83,Fog,3.3,3,0.15,54.4,1119.95,Perishable,9.39,Suburban,Box Truck,Intermediate,Morning,3,30.41,Diesel,38.99,27.99,1.01,6.9,1559.83,2.28,0.65,2803.44,,,0.652495649554916,0.12488952820390661,479.0701402805611,Long,0,2,0.652495649554916,1.578639951564496,0.15,False,False,False,True,1,2,2
SAN/SLC,LQ1812,4504345,8.47,2023-08-17,3.5,1721.67,2147.34,Light Rain,1.09,1,4.25,57.47,1923.6,Oversized,17.92,Urban,Semi,Junior,Morning,4,125.64,Gasoline,8.16,13.98,1.98,7.84,768.31,3.47,0.45,2775.0,,,0.446258574523573,0.0899445949074362,203.2668240850059,Long,0,1,0.446258574523573,0.13170272165123528,4.25,False,True,False,False,0,1,1
SAN/CLE,UM8029,8874640,4.84,2023-12-05,4.5,2641.45,2335.92,Clear,1.06,1,4.78,194.91,1724.76,Standard,8.05,Suburban,Box Truck,Junior,Afternoon,5,180.97,Diesel,41.39,25.56,1.53,7.64,1556.43,3.45,0.59,3546.5,,,0.5892331863181208,0.16678680505448906,545.7541322314049,Long,0,0,0.5892331863181208,0.10886406231149859,4.78,False,False,False,True,0,1,1
LAS/CLT,EK6089,7891639,3.37,2023-03-21,3.5,417.23,2650.47,Snow,3.84,3,1.41,181.99,1218.25,Standard,0.96,Suburban,Semi,Senior,Morning,2,152.57,Diesel,11.41,15.44,1.25,7.06,206.72,2.18,0.5,1635.99,,,0.495458140593917,4.084452819787647,123.80712166172107,Long,0,3,0.495458140593917,0.8323959355451598,1.41,False,False,True,False,0,3,3
PHX/SLC,EP7334,9157653,1.54,2023-07-20,3.5,560.09,2448.26,Light Rain,3.57,5,1.39,169.54,1147.92,Oversized,16.3,Suburban,Box Truck,Junior,Evening,5,110.61,Diesel,20.51,17.46,0.73,7.2,272.4,1.28,0.49,1629.11,,,0.4863504079701476,0.1784452476798481,363.6948051948052,Long,0,1,0.4863504079701476,1.4075080801855162,1.39,True,False,False,False,0,1,1
LAX/JFK,IR2193,3397128,7.59,2023-10-01,3.5,1320.18,1126.41,Fog,4.43,3,4.56,128.48,1607.11,Oversized,3.08,Suburban,Box Truck,Senior,Overnight,4,67.34,Diesel,8.66,16.02,0.45,7.37,627.35,0.78,0.48,2388.4,,,0.47520035146722417,0.5873854667201028,173.93675889328065,Long,0,2,0.47520035146722417,0.3657593660326139,4.56,False,False,True,False,0,3,3
CLT/BNA,XF6302,5746113,1.53,2023-07-19,4.5,567.4,152.42,Snow,3.49,3,2.91,93.4,1901.97,Oversized,6.23,Interstate,Semi,Intermediate,Morning,3,23.4,Gasoline,8.53,8.67,1.25,7.39,345.43,2.82,0.61,2360.81,,,0.6087945012336976,0.6678572701591161,370.8496732026144,Long,0,3,0.6087945012336976,0.4769182307134949,2.91,False,False,True,False,0,2,2
LAX/CLT,LH5921,7332687,2.64,2023-07-27,3.5,1485.95,264.7,Heavy Rain,2.23,4,1.19,189.07,1205.1,Oversized,4.72,Urban,Flatbed,Junior,Afternoon,1,160.05,Diesel,17.11,14.12,0.34,6.6,787.86,0.6,0.53,2213.87,,,0.5302062653521317,0.3156500920201138,562.8598484848485,Long,0,2,0.5302062653521317,1.1936194875300221,1.19,False,False,False,True,0,1,1
CLT/CLE,PY1838,8996351,1.64,2023-06-24,4.0,403.49,1689.42,Light Rain,4.01,5,1.91,74.15,1751.48,Fragile,8.16,Urban,Semi,Intermediate,Overnight,3,109.28,Gasoline,29.69,2.51,1.79,6.17,261.53,3.59,0.65,2122.95,,,0.6481697191999801,0.6447878291319997,246.03048780487808,Long,0,1,0.6481697191999801,1.0424976496069003,1.91,True,False,False,False,0,2,2
MIA/SAN,BK9543,6458210,3.95,2023-09-29,4.0,1670.94,931.27,Heavy Rain,1.14,4,4.39,131.42,1659.16,Fragile,1.02,Urban,Box Truck,Senior,Afternoon,3,139.6,Diesel,10.6,22.94,1.77,6.72,995.28,3.54,0.6,2822.95,,,0.5956407770476498,1.6563120394602355,423.02278481012655,Long,0,2,0.5956407770476498,0.46508903413863567,4.39,True,False,False,False,0,3,3
MIA/STL,AN9324,9966866,8.66,2023-10-28,3.5,560.26,2189.34,Fog,3.1,1,2.39,123.07,1436.68,Perishable,9.0,Urban,Semi,Senior,Afternoon,5,106.08,Gasoline,41.62,16.95,1.59,6.46,303.52,2.78,0.54,1924.62,,,0.5417484739228215,0.3816918335534692,64.69515011547344,Long,0,2,0.5417484739228215,0.19133163140865855,2.39,True,False,False,False,0,3,3
JFK/LAX,QK2364,6378344,4.18,2023-05-23,3.5,2930.15,902.24,Snow,2.45,2,0.06,128.04,1838.24,Perishable,11.47,Urban,Flatbed,Senior,Evening,4,65.68,Gasoline,43.13,29.97,1.1,6.66,1540.52,1.93,0.53,3581.82,,,0.5257478286094568,0.10657380850363374,700.9928229665072,Long,0,3,0.5257478286094568,1.2366345325556074,0.06,False,False,True,False,1,3,3
MIA/CMH,OI2045,3412737,4.49,2023-12-06,4.5,2313.12,2404.74,Clear,2.26,1,0.26,131.73,1763.68,Fragile,15.4,Interstate,Box Truck,Senior,Afternoon,3,166.39,Diesel,11.25,24.25,0.45,6.93,1500.99,1.01,0.65,3432.9,,,0.6489027806598879,0.09637009079320762,515.1714922048998,Long,0,0,0.6489027806598879,0.4813205502226008,0.26,False,False,True,False,1,3,3
DCA/PHX,MF5862,3399000,1.9,2023-07-09,3.5,201.89,383.38,Heavy Rain,3.87,5,4.46,88.47,506.22,Standard,9.45,Interstate,Semi,Senior,Evening,5,92.71,Gasoline,44.45,29.18,1.6,6.37,110.99,2.8,0.55,782.11,,,0.5497548169795433,0.40994087355967596,106.2578947368421,Medium,0,2,0.5497548169795433,0.5909005125957312,4.46,False,True,False,False,0,3,0
CLT/DTW,GA3647,2825658,9.25,2023-04-23,3.5,2297.97,1746.99,Light Rain,1.89,1,0.27,56.17,1437.18,Perishable,11.51,Urban,Semi,Junior,Evening,3,21.0,Diesel,15.15,5.67,0.76,6.82,1179.56,1.33,0.51,2695.06,,,0.5133052215651206,0.10189403485409952,248.42918918918917,Long,0,1,0.5133052215651206,0.5203190761403621,0.27,False,False,False,True,1,1,1
JFK/SFO,DY4836,3031008,1.26,2023-03-22,3.5,448.25,425.43,Light Rain,4.69,3,1.82,93.11,1195.13,Perishable,3.76,Interstate,Flatbed,Senior,Evening,2,57.57,Gasoline,41.67,28.37,1.05,6.18,253.78,1.83,0.57,1613.89,,,0.5661572783045176,0.957559540055298,355.75396825396825,Long,0,1,0.5661572783045176,0.6792611457169345,1.82,True,False,False,False,0,3,3
SAN/ATL,WP5721,5498046,2.2,2023-09-02,4.0,2700.47,2519.07,Light Rain,2.03,1,3.58,79.76,878.41,Standard,14.63,Interstate,Semi,Junior,Morning,5,57.7,Gasoline,4.98,14.16,0.85,6.8,1589.42,1.7,0.59,2568.42,,,0.588571619014468,0.06501032840892199,1227.4863636363634,Long,0,1,0.588571619014468,0.13744461297197785,3.58,False,False,True,False,0,1,1
MCO/CLT,ZK3330,6648249,4.87,2023-04-24,4.0,1348.61,118.04,Light Rain,4.3,3,2.78,137.19,994.13,Oversized,15.5,Urban,Box Truck,Senior,Morning,2,110.68,Diesel,49.24,6.61,1.83,7.95,678.21,3.66,0.5,1869.04,,,0.502895573961338,0.08941297024821974,276.9219712525667,Long,0,1,0.502895573961338,0.5280811304533194,2.78,False,False,False,True,0,3,3
SFO/DCA,OJ3865,3910153,9.33,2023-10-03,4.5,1954.85,2507.55,Snow,4.67,5,3.55,193.64,1714.27,Fragile,16.62,Urban,Box Truck,Senior,Morning,5,93.51,Diesel,1.09,18.41,1.65,6.19,1420.65,3.71,0.73,3351.78,,,0.7267309512238791,0.10316468278609835,209.5230439442658,Long,0,3,0.7267309512238791,0.6364055142013963,3.55,False,True,False,False,0,3,3
DEN/SFO,QI2310,1519094,5.27,2023-09-26,4.0,130.32,446.92,Heavy Rain,4.09,2,0.37,183.28,1974.62,Standard,17.73,Suburban,Box Truck,Intermediate,Evening,2,102.43,Diesel,10.41,11.31,1.32,6.01,86.73,2.64,0.67,2269.0,,,0.6655156537753224,0.982007238375787,24.72865275142315,Medium,0,2,0.6655156537753224,0.876517738689158,0.37,False,True,False,False,1,2,0
DTW/LAS,PY9117,6143763,8.99,2023-03-15,4.0,2374.35,438.97,Heavy Rain,4.14,1,0.68,104.31,828.08,Fragile,4.54,Suburban,Semi,Senior,Evening,3,102.32,Gasoline,16.68,17.51,0.09,7.95,1195.35,0.18,0.5,2162.11,,,0.5034430475709141,0.20057518176317027,264.1101223581757,Long,0,2,0.5034430475709141,0.39591662364584457,0.68,False,False,True,False,1,3,3
BOI/MCO,RP4264,8512610,9.57,2023-06-27,3.5,112.75,2117.89,Heavy Rain,1.43,1,0.36,160.68,1060.14,Standard,17.36,Interstate,Box Truck,Intermediate,Morning,2,58.29,Diesel,30.76,24.47,1.01,6.79,58.11,1.77,0.52,1335.92,,,0.5153880266075388,0.6825181113143348,11.781609195402298,Medium,0,2,0.5153880266075388,0.48521837624198694,0.36,False,True,False,False,1,2,0
MIA/DFW,SP2366,8672676,3.92,2023-03-22,4.0,1842.83,353.18,Clear,4.58,5,3.04,90.55,695.37,Fragile,9.65,Suburban,Semi,Intermediate,Morning,5,66.17,Gasoline,10.13,6.55,0.68,6.51,1132.48,1.36,0.61,1936.44,,,0.614533082270204,0.10889086758569884,470.109693877551,Long,0,0,0.614533082270204,0.7665521233148148,3.04,True,False,False,False,0,2,2
PHX/BNA,CO4382,1356540,1.0,2023-01-12,3.5,2460.21,1872.5,Light Rain,3.46,5,4.08,111.59,1495.06,Fragile,3.97,Urban,Semi,Senior,Afternoon,4,86.64,Gasoline,27.18,23.12,0.72,6.99,1231.46,1.26,0.5,2889.68,,,0.500550765991521,0.29586055385474913,2460.21,Long,0,1,0.500550765991521,0.6559271374291502,4.08,True,False,False,False,0,3,3
SFO/JFK,ZH2202,8020076,6.18,2023-06-06,3.5,1253.81,2364.0,Fog,2.82,2,1.18,60.79,1356.77,Oversized,9.65,Interstate,Box Truck,Intermediate,Afternoon,2,124.71,Diesel,3.22,22.25,1.71,6.79,645.96,2.99,0.52,2091.98,,,0.5151976774790439,0.17290139034461305,202.88187702265373,Long,0,2,0.5151976774790439,0.6054861397272959,1.18,True,False,False,False,0,2,2
CLE/PHX,SL7711,1746621,4.94,2023-03-18,4.5,783.72,1651.32,Snow,2.06,2,4.72,81.71,1524.21,Fragile,7.26,Urban,Box Truck,Junior,Evening,3,76.39,Diesel,39.49,19.88,0.25,7.89,446.82,0.56,0.57,2112.68,,,0.5701270862042566,0.3713095937591699,158.6477732793522,Long,0,3,0.5701270862042566,0.22268920313681156,4.72,True,False,False,False,0,1,1
SAN/CMH,CK9916,3489234,5.2,2023-05-30,3.5,1854.23,1642.77,Clear,1.68,4,3.94,123.42,1558.4,Oversized,17.76,Urban,Flatbed,Junior,Afternoon,3,55.66,Gasoline,12.84,8.64,0.07,6.54,992.12,0.13,0.54,2695.54,,,0.5350576789287197,0.08185386974695744,356.5826923076923,Long,0,0,0.5350576789287197,0.5274828498661793,3.94,True,False,False,False,0,1,1
DFW/BOI,YW4137,4194852,3.13,2023-09-08,4.5,855.55,1638.84,Clear,4.8,2,0.83,92.02,1118.68,Perishable,16.17,Urban,Box Truck,Junior,Overnight,4,117.27,Gasoline,47.62,17.32,1.18,6.69,575.28,2.64,0.67,1853.57,,,0.6724095611010461,0.1339841965337678,273.33865814696486,Long,0,0,0.6724095611010461,0.6534859643733857,0.83,False,True,False,False,1,1,1
BOI/BOS,RP6266,3368945,5.08,2023-02-08,3.5,2270.57,2869.89,Heavy Rain,4.38,3,3.19,68.19,1055.5,Fragile,9.69,Interstate,Flatbed,Intermediate,Evening,4,136.28,Diesel,49.42,6.36,0.12,6.6,1203.38,0.21,0.53,2383.07,,,0.5299902667612097,0.10831238700112641,446.96259842519686,Long,0,2,0.5299902667612097,0.46797059367984034,3.19,False,True,False,False,0,2,2
MCO/ATL,KS9255,7914414,3.58,2023-11-26,4.0,2839.28,249.59,Heavy Rain,2.53,3,2.68,79.55,914.92,Perishable,13.6,Suburban,Flatbed,Junior,Overnight,3,104.13,Diesel,3.79,11.41,1.67,6.07,1871.07,3.34,0.66,2884.07,,,0.6589945338254768,0.07468934750649295,793.0949720670392,Long,0,2,0.6589945338254768,0.49139245168248824,2.68,True,False,False,False,0,1,1
CLT/BOS,MK1421,5857682,5.42,2023-11-09,4.5,542.53,2172.59,Snow,4.76,5,1.8,67.4,1769.88,Standard,4.13,Interstate,Semi,Junior,Overnight,4,84.48,Gasoline,18.09,14.5,1.17,7.63,319.83,2.64,0.59,2192.33,,,0.5895157871454113,0.9784353095212731,100.09778597785977,Long,0,3,0.5895157871454113,1.1234328719195827,1.8,False,True,False,False,0,1,1
CLT/DCA,PE9429,6342752,6.63,2023-12-28,4.0,863.27,1842.82,Light Rain,2.14,2,3.86,50.65,1887.62,Perishable,1.78,Suburban,Box Truck,Intermediate,Evening,3,87.07,Gasoline,10.11,27.99,1.55,6.31,547.03,3.1,0.63,2526.49,,,0.6336719682138844,1.6441859493488502,130.20663650075414,Long,0,1,0.6336719682138844,0.25190040702894556,3.86,False,True,False,False,0,2,2
SAN/DFW,SJ9581,4531580,4.61,2023-11-21,3.5,201.93,1180.36,Heavy Rain,1.49,4,3.48,167.76,921.8,Perishable,12.75,Suburban,Box Truck,Junior,Evening,4,54.08,Gasoline,24.19,21.05,1.92,7.68,92.07,3.35,0.46,1230.22,,,0.4559500817114841,0.4778281738090175,43.802603036876356,Medium,0,2,0.4559500817114841,0.613247084548105,3.48,True,False,False,False,0,1,0
MSP/STL,AS3124,2680785,5.22,2023-10-19,3.5,617.46,1155.04,Light Rain,3.8,1,2.51,90.43,1490.62,Oversized,16.09,Urban,Semi,Junior,Evening,3,35.04,Gasoline,14.05,16.05,1.48,6.53,330.98,2.58,0.54,1944.72,,,0.5360347228970298,0.19574568979912632,118.2873563218391,Long,0,1,0.5360347228970298,0.1854777633951857,2.51,True,False,False,False,0,1,1
LAS/SLC,ZQ6548,8568284,2.9,2023-06-11,4.5,1509.2,2408.97,Clear,1.46,3,3.25,56.84,652.39,Oversized,12.33,Urban,Flatbed,Intermediate,Morning,4,146.02,Diesel,12.84,0.89,1.41,6.67,1018.34,3.17,0.67,1744.47,,,0.6747548369997349,0.09374619124358435,520.4137931034483,Long,0,0,0.6747548369997349,0.4214839911767265,3.25,False,True,False,False,0,2,2
STL/DTW,RV2093,8614134,5.15,2023-03-20,3.5,2201.76,1462.66,Light Rain,2.07,3,4.68,113.4,824.96,Standard,9.77,Urban,Semi,Senior,Evening,5,143.22,Diesel,0.5,3.33,0.82,7.25,1062.82,1.43,0.48,2006.44,,,0.48271382893685044,0.0932742221594456,427.52621359223303,Long,0,1,0.48271382893685044,0.3562177702646908,4.68,False,True,False,False,0,3,3
MSP/SFO,MQ4246,6019098,3.88,2023-07-08,3.5,863.34,209.09,Clear,3.11,2,4.5,141.63,1934.18,Fragile,6.74,Suburban,Semi,Senior,Evening,1,186.32,Gasoline,1.78,29.01,1.44,7.19,420.28,2.51,0.49,2529.39,,,0.48680705168299854,0.43468438324445413,222.51030927835052,Long,0,0,0.48680705168299854,0.2445753557764901,4.5,False,False,False,True,0,3,3
BNA/MCO,CI3914,3155994,4.23,2023-03-26,4.0,1375.11,2789.89,Heavy Rain,4.43,3,3.36,55.91,1726.01,Perishable,3.19,Interstate,Flatbed,Intermediate,Morning,2,105.3,Gasoline,41.54,25.79,1.43,7.05,779.68,2.86,0.57,2631.79,,,0.5669946404287657,0.5999611225174372,325.08510638297867,Long,0,2,0.5669946404287657,0.43910385954296577,3.36,False,True,False,False,0,2,2
DEN/ATL,YA6418,2983060,9.03,2023-11-28,3.5,1262.48,2631.73,Light Rain,1.71,3,2.77,84.47,1642.0,Perishable,3.96,Interstate,Flatbed,Senior,Morning,3,139.65,Diesel,18.44,26.92,1.4,6.72,657.69,2.45,0.52,2431.97,,,0.5209508269437932,0.4864503504085913,139.80952380952382,Long,0,1,0.5209508269437932,0.5231963808907338,2.77,True,False,False,False,0,3,3
CMH/BOI,KZ5398,4925445,2.88,2023-05-13,3.5,2300.88,2391.52,Clear,1.94,1,0.22,73.99,699.35,Fragile,11.75,Urban,Flatbed,Intermediate,Overnight,4,121.55,Diesel,28.72,22.41,0.78,6.99,1152.81,1.36,0.5,1978.64,,,0.5010300406800876,0.07318716909053113,798.9166666666667,Long,0,0,0.5010300406800876,0.546073102425161,0.22,False,True,False,False,1,2,2
IAH/DEN,NK6803,4033083,3.47,2023-09-29,3.5,1353.05,2919.39,Fog,3.61,5,4.06,178.54,1953.76,Perishable,11.72,Interstate,Flatbed,Junior,Morning,4,136.21,Diesel,32.47,19.82,0.64,6.23,759.58,1.13,0.56,2945.3,,,0.5613835408891025,0.18573257510871974,389.9279538904899,Long,0,2,0.5613835408891025,0.6328632694100504,4.06,False,True,False,False,0,1,1
DTW/CMH,XS8910,7905492,7.55,2023-05-19,4.0,2121.48,296.53,Fog,1.88,4,0.79,135.41,1496.74,Standard,1.81,Urban,Semi,Junior,Evening,1,98.13,Diesel,31.06,4.91,0.89,7.57,1120.57,1.77,0.53,2790.46,,,0.5282020099176047,0.7267052283004349,280.9907284768212,Long,0,2,0.5282020099176047,1.462265366100954,0.79,False,False,True,False,1,1,1
ATL/DTW,SF2711,3520964,7.89,2023-02-12,3.5,967.37,430.67,Clear,2.09,2,0.35,170.28,938.6,Fragile,12.07,Interstate,Semi,Intermediate,Overnight,5,168.13,Diesel,47.39,8.71,1.77,7.7,439.47,3.09,0.45,1607.54,,,0.45429360017366677,0.13767716136780941,122.60709759188848,Long,0,0,0.45429360017366677,1.0186949054197638,0.35,True,False,False,False,1,2,2
PHX/MSP,HV9547,7461412,9.77,2023-04-16,4.0,818.53,2843.15,Snow,2.98,1,3.61,79.05,732.25,Oversized,17.75,Urban,Box Truck,Senior,Afternoon,3,62.06,Diesel,25.22,24.33,1.54,6.05,541.23,3.08,0.66,1405.16,,,0.6612219466604767,0.09671477363318612,83.77993858751279,Long,0,3,0.6612219466604767,0.13057842158441385,3.61,False,True,False,False,0,3,3
CLT/CLT,HZ3747,3225907,7.23,2023-07-10,3.5,218.82,1207.02,Clear,1.92,1,1.45,183.86,1505.95,Fragile,7.5,Suburban,Box Truck,Senior,Afternoon,5,149.85,Gasoline,48.47,8.39,1.71,6.86,111.63,3.0,0.51,1861.29,,,0.5101453249245955,1.1341376473814095,30.2655601659751,Medium,0,0,0.5101453249245955,0.27028078594124894,1.45,False,False,True,False,0,3,0
DTW/JFK,SK1942,6204259,9.82,2023-07-16,4.5,1711.98,2273.08,Clear,4.09,5,3.81,112.12,1341.07,Perishable,18.68,Interstate,Semi,Junior,Overnight,4,27.55,Gasoline,41.4,23.68,0.88,7.53,1022.91,1.99,0.6,2543.16,,,0.597501139031998,0.07952398331215871,174.33604887983705,Long,0,0,0.597501139031998,0.6507044120988373,3.81,False,False,False,True,0,1,1
DCA/DFW,OV9859,8795553,5.36,2023-09-22,4.5,2559.73,178.86,Clear,1.31,5,2.33,139.11,934.72,Fragile,9.57,Suburban,Flatbed,Junior,Afternoon,3,189.23,Gasoline,45.41,27.35,1.9,7.47,1542.39,4.28,0.6,2693.26,,,0.6025596449625547,0.1099441649003921,477.56156716417905,Long,0,0,0.6025596449625547,0.9369395430749071,2.33,True,False,False,False,0,1,1
ATL/DCA,MA9774,7055054,8.93,2023-12-10,3.5,176.67,2802.88,Clear,4.81,2,2.92,161.43,958.14,Perishable,7.06,Urban,Box Truck,Intermediate,Evening,3,81.18,Gasoline,21.4,18.6,0.78,6.7,92.24,1.36,0.52,1253.17,,,0.5221033565404426,1.0047140593263701,19.783874580067188,Medium,0,0,0.5221033565404426,0.33519673906526654,2.92,False,True,False,False,0,2,0
IAH/MSP,GA7168,7517496,1.82,2023-05-24,4.0,946.95,648.49,Clear,1.98,3,2.47,144.37,1659.72,Standard,13.73,Interstate,Flatbed,Intermediate,Evening,2,187.79,Diesel,27.93,21.04,1.74,6.94,545.57,3.47,0.58,2402.11,,,0.5761339035851946,0.18475461929812073,520.3021978021978,Long,0,0,0.5761339035851946,0.5485278326634929,2.47,True,False,False,False,0,2,2
DCA/ORD,JS7792,1161612,6.17,2023-12-12,3.5,515.72,1168.61,Clear,1.9,5,0.28,84.41,1475.46,Standard,13.97,Interstate,Semi,Senior,Evening,2,109.78,Diesel,21.26,1.97,0.35,7.33,246.3,0.61,0.48,1830.0,,,0.4775847359032033,0.25400408993776813,83.58508914100487,Long,0,0,0.4775847359032033,2.6436724101729614,0.28,True,False,False,False,1,3,3
LAX/MSP,PD5961,4223649,5.26,2023-02-06,4.0,2519.63,1951.45,Fog,1.67,1,4.68,183.52,1057.33,Oversized,9.07,Interstate,Box Truck,Intermediate,Morning,3,133.63,Diesel,1.57,24.68,1.66,7.67,1313.73,3.33,0.52,2584.16,,,0.521397983037192,0.1130772770880007,479.01711026615976,Long,0,2,0.521397983037192,0.11572010742166547,4.68,False,False,False,True,0,2,2
DTW/CLT,CK1397,6229992,1.52,2023-09-19,4.5,1039.51,1425.89,Snow,1.04,5,2.36,83.08,993.75,Standard,18.04,Suburban,Box Truck,Senior,Evening,5,29.19,Gasoline,48.83,0.63,0.95,7.51,622.73,2.14,0.6,1751.16,,,0.5990610960933517,0.09338145225808997,683.8881578947369,Long,0,3,0.5990610960933517,0.9306056170904207,2.36,False,False,False,True,0,3,3
SFO/DCA,GH8929,6136786,1.12,2023-08-24,4.0,2846.2,2568.48,Light Rain,3.01,1,0.06,151.24,1232.82,Oversized,14.87,Interstate,Flatbed,Intermediate,Afternoon,1,119.97,Gasoline,45.46,9.06,0.49,6.84,1663.55,0.97,0.58,3103.09,,,0.5844810624692572,0.07331924579815882,2541.2499999999995,Long,0,1,0.5844810624692572,0.5953976028876637,0.06,False,False,False,True,1,2,2
SFO/SAN,FN7700,8480992,6.32,2023-04-07,4.5,936.86,1249.12,Light Rain,2.43,2,0.09,93.18,819.58,Standard,2.36,Interstate,Flatbed,Intermediate,Overnight,1,78.46,Diesel,8.62,13.45,1.33,7.27,579.62,2.98,0.62,1517.43,,,0.6186836880643852,0.6863125905250753,148.2373417721519,Long,0,1,0.6186836880643852,1.133552156515039,0.09,False,True,False,False,1,2,2
LAX/JFK,DR6965,2689771,2.08,2023-08-27,4.5,1228.37,1830.64,Snow,2.09,2,1.07,164.18,826.94,Fragile,8.23,Interstate,Flatbed,Junior,Overnight,5,147.62,Gasoline,44.91,10.0,1.52,6.2,891.65,3.41,0.73,1941.1,,,0.7258806385698121,0.19200780067424006,590.5624999999999,Long,0,3,0.7258806385698121,0.5598206233310986,1.07,False,False,False,True,0,1,1
MSP/BOI,QW6953,6659473,2.99,2023-02-13,3.5,2285.79,2338.53,Clear,4.77,3,2.88,149.55,1353.37,Fragile,8.17,Interstate,Flatbed,Junior,Morning,5,39.76,Diesel,11.83,13.46,0.85,7.43,1076.91,1.48,0.47,2606.61,,,0.4711325187353169,0.13957822530849598,764.4782608695651,Long,0,0,0.4711325187353169,0.525578672513711,2.88,False,True,False,False,0,1,1
IAH/LAX,HC4779,3658089,8.5,2023-01-31,4.5,1350.58,2500.11,Heavy Rain,1.66,3,2.76,130.38,1793.0,Oversized,6.17,Urban,Flatbed,Junior,Overnight,4,92.34,Diesel,1.28,2.7,1.61,6.93,876.46,3.63,0.65,2807.44,,,0.6489508211287003,0.3369030984539136,158.89176470588234,Long,0,2,0.6489508211287003,0.48386666855194105,2.76,False,True,False,False,0,1,1
IAH/PHX,DA7455,3059598,2.11,2023-04-21,4.0,2020.63,1354.38,Clear,3.58,1,2.09,125.08,1759.53,Fragile,7.67,Interstate,Semi,Junior,Evening,2,121.93,Diesel,28.24,27.34,1.14,6.98,1158.65,2.27,0.57,3101.1,,,0.5734102730336579,0.20009379005235053,957.6445497630333,Long,0,0,0.5734102730336579,0.20568354040633166,2.09,True,False,False,False,0,1,1
CLT/SFO,TH2009,8441080,6.52,2023-11-06,3.5,135.92,2003.11,Fog,3.84,3,2.84,127.66,1806.91,Perishable,15.56,Urban,Semi,Senior,Overnight,3,142.4,Diesel,41.57,4.1,0.25,6.73,70.67,0.45,0.52,2051.36,,,0.5199381989405534,0.9699490551677912,20.846625766871163,Medium,0,2,0.5199381989405534,0.5140011617212836,2.84,False,False,True,False,0,3,0
